UserID,UUID,ScreenOn,Timestamp
97bb95f55a,1462040837252,false,2016-04-30 21:27:17.25
97bb95f55a,1462040990594,true,2016-04-30 21:29:50.593
97bb95f55a,1462041482269,false,2016-04-30 21:38:02.268
97bb95f55a,1462041485218,true,2016-04-30 21:38:05.218
97bb95f55a,1462041844944,false,2016-04-30 21:44:04.944
97bb95f55a,1462041865547,true,2016-04-30 21:44:25.546
97bb95f55a,1462042005670,false,2016-04-30 21:46:45.669
97bb95f55a,1462042052306,true,2016-04-30 21:47:32.306
97bb95f55a,1462042293675,false,2016-04-30 21:51:33.674
97bb95f55a,1462042371379,true,2016-04-30 21:52:51.379
97bb95f55a,1462042431997,false,2016-04-30 21:53:51.996
97bb95f55a,1462042434569,true,2016-04-30 21:53:54.564
97bb95f55a,1462042642545,false,2016-04-30 21:57:22.543
97bb95f55a,1462044495217,true,2016-04-30 22:28:15.217
97bb95f55a,1462044562952,false,2016-04-30 22:29:22.946
97bb95f55a,1462044600819,true,2016-04-30 22:30:00.813
97bb95f55a,1462044614999,false,2016-04-30 22:30:14.999
97bb95f55a,1462044734571,true,2016-04-30 22:32:14.57
97bb95f55a,1462044851667,false,2016-04-30 22:34:11.666
97bb95f55a,1462045380920,true,2016-04-30 22:43:00.919
97bb95f55a,1462045966367,false,2016-04-30 22:52:46.365
97bb95f55a,1462056174217,true,2016-05-01 01:42:54.216
97bb95f55a,1462056293980,false,2016-05-01 01:44:53.979
97bb95f55a,1462059450208,true,2016-05-01 02:37:30.207
97bb95f55a,1462059459909,false,2016-05-01 02:37:39.909
97bb95f55a,1462060456352,true,2016-05-01 02:54:16.351
97bb95f55a,1462060466086,false,2016-05-01 02:54:26.084
97bb95f55a,1462060467124,true,2016-05-01 02:54:27.124
97bb95f55a,1462060480455,false,2016-05-01 02:54:40.454
97bb95f55a,1462075515916,true,2016-05-01 07:05:15.916
97bb95f55a,1462075535683,false,2016-05-01 07:05:35.683
97bb95f55a,1462076280376,true,2016-05-01 07:18:00.375
97bb95f55a,1462076302223,false,2016-05-01 07:18:22.223
97bb95f55a,1462076369199,true,2016-05-01 07:19:29.198
97bb95f55a,1462076387957,false,2016-05-01 07:19:47.957
97bb95f55a,1462077003087,true,2016-05-01 07:30:03.086
97bb95f55a,1462077031431,false,2016-05-01 07:30:31.43
97bb95f55a,1462080222850,true,2016-05-01 08:23:42.85
97bb95f55a,1462080293237,false,2016-05-01 08:24:53.236
97bb95f55a,1462080775236,true,2016-05-01 08:32:55.235
97bb95f55a,1462081083307,false,2016-05-01 08:38:03.305
97bb95f55a,1462082577921,true,2016-05-01 09:02:57.92
97bb95f55a,1462082616552,false,2016-05-01 09:03:36.55
97bb95f55a,1462082758756,true,2016-05-01 09:05:58.755
97bb95f55a,1462082880061,false,2016-05-01 09:08:00.06
97bb95f55a,1462083465589,true,2016-05-01 09:17:45.589
97bb95f55a,1462083475384,false,2016-05-01 09:17:55.383
97bb95f55a,1462085819408,true,2016-05-01 09:56:59.407
97bb95f55a,1462085827448,false,2016-05-01 09:57:07.448
97bb95f55a,1462085844720,true,2016-05-01 09:57:24.719
97bb95f55a,1462085845230,false,2016-05-01 09:57:25.23
97bb95f55a,1462085856183,true,2016-05-01 09:57:36.183
97bb95f55a,1462085856681,false,2016-05-01 09:57:36.68
97bb95f55a,1462085865364,true,2016-05-01 09:57:45.363
97bb95f55a,1462085866957,false,2016-05-01 09:57:46.957
97bb95f55a,1462085867276,true,2016-05-01 09:57:47.276
97bb95f55a,1462085872531,false,2016-05-01 09:57:52.531
97bb95f55a,1462085872868,true,2016-05-01 09:57:52.868
97bb95f55a,1462087802631,true,2016-05-01 10:30:02.63
97bb95f55a,1462087808261,false,2016-05-01 10:30:08.261
97bb95f55a,1462089072807,true,2016-05-01 10:51:12.806
97bb95f55a,1462089208156,false,2016-05-01 10:53:28.155
97bb95f55a,1462091403283,true,2016-05-01 11:30:03.283
97bb95f55a,1462091408275,false,2016-05-01 11:30:08.275
97bb95f55a,1462091536897,true,2016-05-01 11:32:16.896
97bb95f55a,1462091556585,false,2016-05-01 11:32:36.585
97bb95f55a,1462098005028,true,2016-05-01 13:20:05.028
97bb95f55a,1462098137172,false,2016-05-01 13:22:17.171
97bb95f55a,1462102846109,true,2016-05-01 14:40:46.108
97bb95f55a,1462103178228,false,2016-05-01 14:46:18.227
97bb95f55a,1462103798690,true,2016-05-01 14:56:38.689
97bb95f55a,1462103883749,false,2016-05-01 14:58:03.749
97bb95f55a,1462104299458,true,2016-05-01 15:04:59.458
97bb95f55a,1462104322173,false,2016-05-01 15:05:22.172
97bb95f55a,1462104448180,true,2016-05-01 15:07:28.18
97bb95f55a,1462104462465,false,2016-05-01 15:07:42.464
97bb95f55a,1462104610952,true,2016-05-01 15:10:10.951
97bb95f55a,1462104639991,false,2016-05-01 15:10:39.989
97bb95f55a,1462105586166,false,2016-05-01 15:26:26.151
97bb95f55a,1462106199816,true,2016-05-01 15:36:39.816
97bb95f55a,1462106205729,false,2016-05-01 15:36:45.728
97bb95f55a,1462106290280,true,2016-05-01 15:38:10.28
97bb95f55a,1462106290611,false,2016-05-01 15:38:10.61
97bb95f55a,1462106292594,true,2016-05-01 15:38:12.593
97bb95f55a,1462106293067,false,2016-05-01 15:38:13.067
97bb95f55a,1462106324240,true,2016-05-01 15:38:44.238
97bb95f55a,1462106325118,false,2016-05-01 15:38:45.117
97bb95f55a,1462106327132,true,2016-05-01 15:38:47.131
97bb95f55a,1462106496879,false,2016-05-01 15:41:36.875
97bb95f55a,1462107291724,true,2016-05-01 15:54:51.724
97bb95f55a,1462107297139,false,2016-05-01 15:54:57.139
97bb95f55a,1462107386036,true,2016-05-01 15:56:26.036
97bb95f55a,1462107401930,false,2016-05-01 15:56:41.929
97bb95f55a,1462111858336,true,2016-05-01 17:10:58.335
97bb95f55a,1462111863156,false,2016-05-01 17:11:03.156
97bb95f55a,1462112234340,false,2016-05-01 17:17:14.339
97bb95f55a,1462112351539,true,2016-05-01 17:19:11.538
97bb95f55a,1462112475625,false,2016-05-01 17:21:15.624
97bb95f55a,1462114425314,true,2016-05-01 17:53:45.313
97bb95f55a,1462114430445,false,2016-05-01 17:53:50.445
97bb95f55a,1462114456080,true,2016-05-01 17:54:16.08
97bb95f55a,1462114466140,false,2016-05-01 17:54:26.139
97bb95f55a,1462117121345,true,2016-05-01 18:38:41.345
97bb95f55a,1462117132165,false,2016-05-01 18:38:52.164
97bb95f55a,1462117343667,true,2016-05-01 18:42:23.666
97bb95f55a,1462117394194,false,2016-05-01 18:43:14.193
97bb95f55a,1462117973369,true,2016-05-01 18:52:53.368
97bb95f55a,1462118713522,true,2016-05-01 19:05:13.521
97bb95f55a,1462118803616,false,2016-05-01 19:06:43.615
97bb95f55a,1462119903682,true,2016-05-01 19:25:03.681
97bb95f55a,1462119913403,false,2016-05-01 19:25:13.402
97bb95f55a,1462122574023,true,2016-05-01 20:09:34.023
97bb95f55a,1462122583675,false,2016-05-01 20:09:43.675
97bb95f55a,1462124122040,true,2016-05-01 20:35:22.039
97bb95f55a,1462124660955,false,2016-05-01 20:44:20.955
97bb95f55a,1462136886469,true,2016-05-02 00:08:06.468
97bb95f55a,1462138140356,false,2016-05-02 00:29:00.356
97bb95f55a,1462149862747,true,2016-05-02 03:44:22.746
97bb95f55a,1462149882492,false,2016-05-02 03:44:42.491
97bb95f55a,1462163403134,true,2016-05-02 07:30:03.134
97bb95f55a,1462163457280,false,2016-05-02 07:30:57.279
97bb95f55a,1462165252704,true,2016-05-02 08:00:52.702
97bb95f55a,1462165816174,false,2016-05-02 08:10:16.174
97bb95f55a,1462170601733,true,2016-05-02 09:30:01.733
97bb95f55a,1462170607512,false,2016-05-02 09:30:07.511
97bb95f55a,1462170836408,true,2016-05-02 09:33:56.408
97bb95f55a,1462171952572,false,2016-05-02 09:52:32.571
97bb95f55a,1462173529054,true,2016-05-02 10:18:49.054
97bb95f55a,1462173538939,false,2016-05-02 10:18:58.939
97bb95f55a,1462174202628,true,2016-05-02 10:30:02.627
97bb95f55a,1462174208482,false,2016-05-02 10:30:08.482
97bb95f55a,1462175134702,true,2016-05-02 10:45:34.701
97bb95f55a,1462175178945,false,2016-05-02 10:46:18.945
97bb95f55a,1462176126072,true,2016-05-02 11:02:06.071
97bb95f55a,1462176157870,false,2016-05-02 11:02:37.869
97bb95f55a,1462176203375,true,2016-05-02 11:03:23.374
97bb95f55a,1462176213379,false,2016-05-02 11:03:33.379
97bb95f55a,1462176217766,true,2016-05-02 11:03:37.765
97bb95f55a,1462176280168,false,2016-05-02 11:04:40.167
97bb95f55a,1462176286576,true,2016-05-02 11:04:46.575
97bb95f55a,1462176303072,false,2016-05-02 11:05:03.072
97bb95f55a,1462177802183,true,2016-05-02 11:30:02.183
97bb95f55a,1462177807712,false,2016-05-02 11:30:07.711
97bb95f55a,1462179620517,true,2016-05-02 12:00:20.517
97bb95f55a,1462179732827,false,2016-05-02 12:02:12.827
97bb95f55a,1462179784994,true,2016-05-02 12:03:04.994
97bb95f55a,1462179870094,false,2016-05-02 12:04:30.093
97bb95f55a,1462183081610,true,2016-05-02 12:58:01.609
97bb95f55a,1462183216683,false,2016-05-02 13:00:16.682
97bb95f55a,1462183231156,true,2016-05-02 13:00:31.156
97bb95f55a,1462183693282,false,2016-05-02 13:08:13.281
97bb95f55a,1462183702923,true,2016-05-02 13:08:22.923
97bb95f55a,1462183734434,false,2016-05-02 13:08:54.433
97bb95f55a,1462183738957,true,2016-05-02 13:08:58.957
97bb95f55a,1462183785448,false,2016-05-02 13:09:45.447
97bb95f55a,1462183840407,true,2016-05-02 13:10:40.406
97bb95f55a,1462183877164,false,2016-05-02 13:11:17.163
97bb95f55a,1462183933084,true,2016-05-02 13:12:13.084
97bb95f55a,1462184020061,false,2016-05-02 13:13:40.059
97bb95f55a,1462184119097,true,2016-05-02 13:15:19.097
97bb95f55a,1462184194732,false,2016-05-02 13:16:34.731
97bb95f55a,1462184468242,true,2016-05-02 13:21:08.242
97bb95f55a,1462184506630,false,2016-05-02 13:21:46.629
97bb95f55a,1462185105110,true,2016-05-02 13:31:45.109
97bb95f55a,1462185121086,false,2016-05-02 13:32:01.086
97bb95f55a,1462185127685,true,2016-05-02 13:32:07.684
97bb95f55a,1462185159257,false,2016-05-02 13:32:39.256
97bb95f55a,1462186534587,true,2016-05-02 13:55:34.586
97bb95f55a,1462186545585,false,2016-05-02 13:55:45.584
97bb95f55a,1462187051620,true,2016-05-02 14:04:11.62
97bb95f55a,1462187432012,false,2016-05-02 14:10:32.011
97bb95f55a,1462187513264,true,2016-05-02 14:11:53.264
97bb95f55a,1462187748672,false,2016-05-02 14:15:48.671
97bb95f55a,1462187771705,true,2016-05-02 14:16:11.704
97bb95f55a,1462187781886,false,2016-05-02 14:16:21.886
97bb95f55a,1462187785309,true,2016-05-02 14:16:25.308
97bb95f55a,1462188362205,false,2016-05-02 14:26:02.204
97bb95f55a,1462188393867,true,2016-05-02 14:26:33.867
97bb95f55a,1462188440374,false,2016-05-02 14:27:20.374
97bb95f55a,1462189269445,false,2016-05-02 14:41:09.445
97bb95f55a,1462189278631,true,2016-05-02 14:41:18.63
97bb95f55a,1462189374433,false,2016-05-02 14:42:54.432
97bb95f55a,1462189387050,true,2016-05-02 14:43:07.049
97bb95f55a,1462189421399,false,2016-05-02 14:43:41.399
97bb95f55a,1462189561763,true,2016-05-02 14:46:01.762
97bb95f55a,1462189797248,false,2016-05-02 14:49:57.247
97bb95f55a,1462189865824,true,2016-05-02 14:51:05.824
97bb95f55a,1462189929770,false,2016-05-02 14:52:09.77
97bb95f55a,1462190056958,true,2016-05-02 14:54:16.957
97bb95f55a,1462190098261,false,2016-05-02 14:54:58.261
97bb95f55a,1462194810923,true,2016-05-02 16:13:30.923
97bb95f55a,1462194913927,false,2016-05-02 16:15:13.926
97bb95f55a,1462195479686,true,2016-05-02 16:24:39.685
97bb95f55a,1462195480501,false,2016-05-02 16:24:40.501
97bb95f55a,1462195482096,true,2016-05-02 16:24:42.096
97bb95f55a,1462195492019,false,2016-05-02 16:24:52.019
97bb95f55a,1462196777293,true,2016-05-02 16:46:17.292
97bb95f55a,1462196803203,false,2016-05-02 16:46:43.202
97bb95f55a,1462197601307,true,2016-05-02 17:00:01.307
97bb95f55a,1462197664314,false,2016-05-02 17:01:04.314
97bb95f55a,1462198448392,true,2016-05-02 17:14:08.387
97bb95f55a,1462198455332,false,2016-05-02 17:14:15.331
97bb95f55a,1462198800168,true,2016-05-02 17:20:00.167
97bb95f55a,1462198809614,false,2016-05-02 17:20:09.614
97bb95f55a,1462199101962,true,2016-05-02 17:25:01.961
97bb95f55a,1462199123542,false,2016-05-02 17:25:23.541
97bb95f55a,1462199434965,true,2016-05-02 17:30:34.965
97bb95f55a,1462199435651,false,2016-05-02 17:30:35.649
97bb95f55a,1462200146077,true,2016-05-02 17:42:26.077
97bb95f55a,1462200177262,false,2016-05-02 17:42:57.261
97bb95f55a,1462202624982,true,2016-05-02 18:23:44.981
97bb95f55a,1462202749320,false,2016-05-02 18:25:49.319
97bb95f55a,1462203562222,true,2016-05-02 18:39:22.222
97bb95f55a,1462203572512,false,2016-05-02 18:39:32.511
97bb95f55a,1462204523409,true,2016-05-02 18:55:23.408
97bb95f55a,1462204556678,false,2016-05-02 18:55:56.678
97bb95f55a,1462206158951,true,2016-05-02 19:22:38.95
97bb95f55a,1462206282702,false,2016-05-02 19:24:42.701
97bb95f55a,1462212696637,true,2016-05-02 21:11:36.635
97bb95f55a,1462212988039,false,2016-05-02 21:16:28.035
97bb95f55a,1462215126844,true,2016-05-02 21:52:06.843
97bb95f55a,1462215190119,false,2016-05-02 21:53:10.118
97bb95f55a,1462217259080,true,2016-05-02 22:27:39.07
97bb95f55a,1462217483897,false,2016-05-02 22:31:23.895
97bb95f55a,1462218202786,true,2016-05-02 22:43:22.785
97bb95f55a,1462218212507,false,2016-05-02 22:43:32.506
97bb95f55a,1462221002936,true,2016-05-02 23:30:02.935
97bb95f55a,1462221009002,false,2016-05-02 23:30:09.001
97bb95f55a,1462229995488,true,2016-05-03 01:59:55.487
97bb95f55a,1462230063213,false,2016-05-03 02:01:03.213
97bb95f55a,1462230082570,true,2016-05-03 02:01:22.569
97bb95f55a,1462230199965,false,2016-05-03 02:03:19.904
97bb95f55a,1462230201738,true,2016-05-03 02:03:21.737
97bb95f55a,1462230235534,false,2016-05-03 02:03:55.495
97bb95f55a,1462247270542,true,2016-05-03 06:47:50.542
97bb95f55a,1462247290463,false,2016-05-03 06:48:10.463
97bb95f55a,1462249803285,true,2016-05-03 07:30:03.284
97bb95f55a,1462249869895,false,2016-05-03 07:31:09.894
97bb95f55a,1462256416273,true,2016-05-03 09:20:16.272
97bb95f55a,1462256426089,false,2016-05-03 09:20:26.088
97bb95f55a,1462259027150,true,2016-05-03 10:03:47.149
97bb95f55a,1462260374652,false,2016-05-03 10:26:14.651
97bb95f55a,1462271330940,true,2016-05-03 13:28:50.939
97bb95f55a,1462271667631,false,2016-05-03 13:34:27.63
97bb95f55a,1462273158608,true,2016-05-03 13:59:18.607
97bb95f55a,1462273194929,false,2016-05-03 13:59:54.924
97bb95f55a,1462273575973,true,2016-05-03 14:06:15.973
97bb95f55a,1462273604602,false,2016-05-03 14:06:44.601
97bb95f55a,1462273693496,true,2016-05-03 14:08:13.495
97bb95f55a,1462273717411,false,2016-05-03 14:08:37.411
97bb95f55a,1462280283102,true,2016-05-03 15:58:03.102
97bb95f55a,1462280606532,false,2016-05-03 16:03:26.531
97bb95f55a,1462280651305,true,2016-05-03 16:04:11.305
97bb95f55a,1462280679429,false,2016-05-03 16:04:39.428
97bb95f55a,1462281516032,true,2016-05-03 16:18:36.031
97bb95f55a,1462281524054,false,2016-05-03 16:18:44.054
97bb95f55a,1462281654979,true,2016-05-03 16:20:54.978
97bb95f55a,1462281665411,false,2016-05-03 16:21:05.41
97bb95f55a,1462282203439,true,2016-05-03 16:30:03.427
97bb95f55a,1462282217053,false,2016-05-03 16:30:17.052
97bb95f55a,1462282616876,true,2016-05-03 16:36:56.875
97bb95f55a,1462282677717,false,2016-05-03 16:37:57.716
97bb95f55a,1462284776620,true,2016-05-03 17:12:56.619
97bb95f55a,1462284819613,false,2016-05-03 17:13:39.613
97bb95f55a,1462284821381,true,2016-05-03 17:13:41.38
97bb95f55a,1462284864313,false,2016-05-03 17:14:24.312
97bb95f55a,1462284934649,true,2016-05-03 17:15:34.646
97bb95f55a,1462285030332,false,2016-05-03 17:17:10.331
97bb95f55a,1462285033855,true,2016-05-03 17:17:13.854
97bb95f55a,1462285063397,false,2016-05-03 17:17:43.397
97bb95f55a,1462291293110,true,2016-05-03 19:01:33.109
97bb95f55a,1462291298334,false,2016-05-03 19:01:38.334
97bb95f55a,1462291394701,true,2016-05-03 19:03:14.701
97bb95f55a,1462291404658,false,2016-05-03 19:03:24.657
97bb95f55a,1462293163041,true,2016-05-03 19:32:43.04
97bb95f55a,1462293172248,false,2016-05-03 19:32:52.247
97bb95f55a,1462294706356,true,2016-05-03 19:58:26.355
97bb95f55a,1462294956497,false,2016-05-03 20:02:36.496
97bb95f55a,1462299994602,true,2016-05-03 21:26:34.601
97bb95f55a,1462300004262,false,2016-05-03 21:26:44.262
97bb95f55a,1462300986022,true,2016-05-03 21:43:06.021
97bb95f55a,1462303189678,false,2016-05-03 22:19:49.677
97bb95f55a,1462303206390,true,2016-05-03 22:20:06.389
97bb95f55a,1462303566801,false,2016-05-03 22:26:06.799
97bb95f55a,1462307403015,true,2016-05-03 23:30:03.014
97bb95f55a,1462307416725,false,2016-05-03 23:30:16.725
97bb95f55a,1462313068850,true,2016-05-04 01:04:28.85
97bb95f55a,1462313139950,false,2016-05-04 01:05:39.95
97bb95f55a,1462313230068,true,2016-05-04 01:07:10.068
97bb95f55a,1462313240128,false,2016-05-04 01:07:20.127
97bb95f55a,1462322021613,true,2016-05-04 03:33:41.612
97bb95f55a,1462322054601,false,2016-05-04 03:34:14.6
97bb95f55a,1462322082906,true,2016-05-04 03:34:42.905
97bb95f55a,1462322100305,false,2016-05-04 03:35:00.305
97bb95f55a,1462322100715,true,2016-05-04 03:35:00.715
97bb95f55a,1462322112002,false,2016-05-04 03:35:12.002
97bb95f55a,1462336203145,true,2016-05-04 07:30:03.144
97bb95f55a,1462336239441,false,2016-05-04 07:30:39.441
97bb95f55a,1462340549901,true,2016-05-04 08:42:29.9
97bb95f55a,1462340564745,false,2016-05-04 08:42:44.744
97bb95f55a,1462348984648,true,2016-05-04 11:03:04.647
97bb95f55a,1462348994155,false,2016-05-04 11:03:14.155
97bb95f55a,1462349004620,true,2016-05-04 11:03:24.619
97bb95f55a,1462349268779,false,2016-05-04 11:07:48.779
97bb95f55a,1462349332849,true,2016-05-04 11:08:52.848
97bb95f55a,1462350130890,false,2016-05-04 11:22:10.888
97bb95f55a,1462350603545,true,2016-05-04 11:30:03.544
97bb95f55a,1462350633745,false,2016-05-04 11:30:33.745
97bb95f55a,1462355721392,true,2016-05-04 12:55:21.391
97bb95f55a,1462355725694,false,2016-05-04 12:55:25.693
97bb95f55a,1462360152852,true,2016-05-04 14:09:12.852
97bb95f55a,1462360328010,false,2016-05-04 14:12:08.009
97bb95f55a,1462360541740,true,2016-05-04 14:15:41.739
97bb95f55a,1462360587540,false,2016-05-04 14:16:27.539
97bb95f55a,1462361659810,true,2016-05-04 14:34:19.807
97bb95f55a,1462361743625,false,2016-05-04 14:35:43.624
97bb95f55a,1462362787328,true,2016-05-04 14:53:07.327
97bb95f55a,1462362802477,false,2016-05-04 14:53:22.476
97bb95f55a,1462363231432,true,2016-05-04 15:00:31.432
97bb95f55a,1462363292749,false,2016-05-04 15:01:32.748
97bb95f55a,1462368873357,false,2016-05-04 16:34:33.356
97bb95f55a,1462370386853,true,2016-05-04 16:59:46.852
97bb95f55a,1462370400995,false,2016-05-04 17:00:00.995
97bb95f55a,1462372591999,true,2016-05-04 17:36:31.994
97bb95f55a,1462372993554,false,2016-05-04 17:43:13.553
97bb95f55a,1462373682211,true,2016-05-04 17:54:42.21
97bb95f55a,1462373702666,false,2016-05-04 17:55:02.657
97bb95f55a,1462375899750,true,2016-05-04 18:31:39.749
97bb95f55a,1462376046460,false,2016-05-04 18:34:06.459
97bb95f55a,1462377767167,true,2016-05-04 19:02:47.167
97bb95f55a,1462377784882,false,2016-05-04 19:03:04.881
97bb95f55a,1462377786828,true,2016-05-04 19:03:06.827
97bb95f55a,1462377787896,false,2016-05-04 19:03:07.896
97bb95f55a,1462377795655,true,2016-05-04 19:03:15.654
97bb95f55a,1462377827170,false,2016-05-04 19:03:47.17
97bb95f55a,1462378115393,true,2016-05-04 19:08:35.392
97bb95f55a,1462378191964,false,2016-05-04 19:09:51.964
97bb95f55a,1462378196767,true,2016-05-04 19:09:56.766
97bb95f55a,1462378626568,false,2016-05-04 19:17:06.564
97bb95f55a,1462378788154,true,2016-05-04 19:19:48.123
97bb95f55a,1462378916453,false,2016-05-04 19:21:56.446
97bb95f55a,1462381912337,true,2016-05-04 20:11:52.336
97bb95f55a,1462381961090,false,2016-05-04 20:12:41.09
97bb95f55a,1462381963849,true,2016-05-04 20:12:43.849
97bb95f55a,1462381985277,false,2016-05-04 20:13:05.277
97bb95f55a,1462382180475,true,2016-05-04 20:16:20.474
97bb95f55a,1462382200886,false,2016-05-04 20:16:40.885
97bb95f55a,1462385137142,true,2016-05-04 21:05:37.141
97bb95f55a,1462385155638,false,2016-05-04 21:05:55.635
97bb95f55a,1462387030558,true,2016-05-04 21:37:10.558
97bb95f55a,1462387201845,false,2016-05-04 21:40:01.844
97bb95f55a,1462388701959,true,2016-05-04 22:05:01.958
97bb95f55a,1462388722517,false,2016-05-04 22:05:22.516
97bb95f55a,1462388728831,true,2016-05-04 22:05:28.83
97bb95f55a,1462388830587,false,2016-05-04 22:07:10.586
97bb95f55a,1462388845775,true,2016-05-04 22:07:25.774
97bb95f55a,1462389314875,true,2016-05-04 22:15:14.875
97bb95f55a,1462389317977,false,2016-05-04 22:15:17.977
97bb95f55a,1462390363819,true,2016-05-04 22:32:43.818
97bb95f55a,1462390383124,false,2016-05-04 22:33:03.123
97bb95f55a,1462395500749,true,2016-05-04 23:58:20.748
97bb95f55a,1462395518369,false,2016-05-04 23:58:38.367
97bb95f55a,1462401661237,true,2016-05-05 01:41:01.236
97bb95f55a,1462401675798,false,2016-05-05 01:41:15.798
97bb95f55a,1462407983233,true,2016-05-05 03:26:23.232
97bb95f55a,1462408055182,false,2016-05-05 03:27:35.181
97bb95f55a,1462408167438,true,2016-05-05 03:29:27.438
97bb95f55a,1462408209440,false,2016-05-05 03:30:09.439
97bb95f55a,1462408221998,true,2016-05-05 03:30:21.996
97bb95f55a,1462408223742,false,2016-05-05 03:30:23.742
97bb95f55a,1462408226643,true,2016-05-05 03:30:26.642
97bb95f55a,1462408236848,false,2016-05-05 03:30:36.847
97bb95f55a,1462408339373,true,2016-05-05 03:32:19.373
97bb95f55a,1462408363036,false,2016-05-05 03:32:43.035
97bb95f55a,1462425632251,true,2016-05-05 08:20:32.25
