UserId,UUID,Address,ContainsURL,Date,FromContacts,Type
97bb95f55a,1462180806299,db61c51fb5a33d6e9e9cfb0bd06cfc6fc355aee9,false,1462179703741,true,2
97bb95f55a,1462217820128,06f0f34118867835b064b5c8b0c8a608f63c8833,false,1462217442462,true,2
97bb95f55a,1462221420765,06f0f34118867835b064b5c8b0c8a608f63c8833,false,1462218200141,true,1
97bb95f55a,1462296548071,9ef2cc0b1bd70f3610f022e9807568ae41d87547,false,1462293160068,true,1
97bb95f55a,1462358045151,8c979d3363a08497c97eae271995d0515de3e892,false,1462355719063,true,1
97bb95f55a,1462358052491,8c979d3363a08497c97eae271995d0515de3e892,false,1462355719063,true,1
97bb95f55a,1462358305634,8c979d3363a08497c97eae271995d0515de3e892,false,1462355719063,true,1
97bb95f55a,1462360654796,8c979d3363a08497c97eae271995d0515de3e892,false,1462360211548,true,2
97bb95f55a,1462360662344,8c979d3363a08497c97eae271995d0515de3e892,false,1462360211548,true,2
97bb95f55a,1462360956236,8c979d3363a08497c97eae271995d0515de3e892,false,1462360211548,true,2
97bb95f55a,1462360966317,8c979d3363a08497c97eae271995d0515de3e892,false,1462360211548,true,2
97bb95f55a,1462361215817,8c979d3363a08497c97eae271995d0515de3e892,false,1462360211548,true,2
97bb95f55a,1462361243255,8c979d3363a08497c97eae271995d0515de3e892,false,1462360211548,true,2
97bb95f55a,1462363751430,8c979d3363a08497c97eae271995d0515de3e892,false,1462360211548,true,2
97bb95f55a,1462442929962,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462442935479,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462442937082,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462442944171,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443109163,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443114356,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443116325,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443123405,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443528007,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443534058,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443535714,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443538403,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443636693,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443642073,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443643850,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443928379,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443934488,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462443939159,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444104042,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444109815,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444110743,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444114566,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444271949,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444278969,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444280170,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444375473,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444380734,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444382512,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444548377,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444554210,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444556028,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444558109,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444659447,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444664952,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444679240,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444841469,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444854736,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462444867391,99fde64457658a89ddedd066a10cc89f6421bdf4,false,1462441751114,true,1
97bb95f55a,1462705307163,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705314081,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705315324,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705317908,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705329046,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705340541,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705351456,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705362930,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705453069,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705459454,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705460341,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462705463580,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706013118,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706013118,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706019396,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706019396,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706020315,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706020315,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706031984,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706031984,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706214842,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706214842,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706221157,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706221157,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706222935,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706222935,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706225602,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706225602,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706386804,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706386804,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706393436,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706393436,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706394352,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706394352,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706395601,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706395601,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706560757,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706560757,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
97bb95f55a,1462706566749,56b57ffbff2f97e000b2a0ec303c507929a9d3f7,false,1462705301815,false,1
97bb95f55a,1462706566749,bdc9a10544eb4655de62a371329f6fb6c361ab28,false,1462705659395,false,1
