Date,Open,High,Low,Close,Volume,Market Cap
2020-09-17,5.08,5.42,5.06,5.34,776350363.0,4549984896.0
2020-09-16,5.07,5.28,4.99,5.08,792360521.0,4331724983.0
2020-09-15,5.37,5.45,5.1,5.1,897864384.0,4344841941.0
2020-09-14,5.3,5.6,5.13,5.35,1008259712.0,4560564714.0
2020-09-13,5.15,5.48,4.81,5.3,1099475714.0,4517285669.0
2020-09-12,4.65,5.28,4.52,5.14,753745737.0,4380082751.0
2020-09-11,4.58,4.75,4.32,4.65,633472140.0,3961031724.0
2020-09-10,4.71,4.87,4.47,4.58,633577674.0,3906477359.0
2020-09-09,4.28,4.8,4.16,4.71,534097094.0,4015065991.0
2020-09-08,4.59,4.62,4.12,4.27,519440288.0,3644492936.0
2020-09-07,4.8,4.82,4.03,4.59,675375183.0,3917633675.0
2020-09-06,4.14,4.9,3.76,4.8,924160482.0,4092255324.0
2020-09-05,5.14,5.31,3.65,4.12,805800385.0,3514880375.0
2020-09-04,5.73,5.98,4.63,5.15,845787793.0,4387757398.0
2020-09-03,6.13,6.32,5.68,5.75,763663457.0,4900906249.0
2020-09-02,6.28,6.43,5.66,6.14,584155028.0,5234800947.0
2020-09-01,6.3,6.84,6.17,6.29,601527409.0,0.0
2020-08-31,5.91,6.46,5.77,6.3,512604781.0,0.0
2020-08-30,6.15,6.22,5.75,5.87,485335136.0,0.0
2020-08-29,6.18,6.56,6.04,6.16,527290028.0,0.0
2020-08-28,5.64,6.33,5.54,6.16,727162235.0,0.0
2020-08-27,6.08,6.79,5.31,5.63,1289248953.0,0.0
2020-08-26,5.54,6.55,5.14,6.08,1054351759.0,0.0
2020-08-25,4.58,5.76,4.5,5.52,898847538.0,0.0
2020-08-24,3.99,4.78,3.81,4.6,407690171.0,0.0
2020-08-23,4.49,4.49,3.72,3.97,320749483.0,0.0
2020-08-22,2.88,4.51,2.82,4.48,485801096.0,0.0
2020-08-21,2.9,3.09,2.73,2.88,49313137.0,0.0
2020-08-20,2.79,3.08,2.69,2.9,48819867.0,0.0
