Date,Open,High,Low,Close,Volume,Market Cap
2020-12-12,0.546316,0.546316,0.487353,0.506401,10925057158.0,22992625207.0
2020-12-11,0.573062,0.583693,0.531383,0.546483,10708202570.0,24812540805.0
2020-12-10,0.583657,0.586856,0.556169,0.572954,9695432997.0,25986225091.0
2020-12-09,0.558667,0.601939,0.505983,0.58359,12648574700.0,26468599510.0
2020-12-08,0.608858,0.610161,0.55457,0.558836,8302771172.0,25345915393.0
2020-12-07,0.619714,0.622832,0.592819,0.608934,7718537440.0,27605614509.0
2020-12-06,0.584414,0.625878,0.581516,0.619851,10280250882.0,28100510377.0
2020-12-05,0.557088,0.595839,0.551785,0.584421,8565677726.0,26494306276.0
2020-12-04,0.631469,0.632967,0.546687,0.557262,9629062989.0,25263077880.0
2020-12-03,0.629995,0.640333,0.616173,0.631483,9884297219.0,28627830442.0
2020-12-02,0.612992,0.635897,0.598636,0.629893,12874875863.0,28555757296.0
2020-12-01,0.664515,0.679158,0.594348,0.612923,16985355820.0,27786451402.0
2020-11-30,0.606289,0.672179,0.600425,0.664337,17398359053.0,30117263916.0
2020-11-29,0.625742,0.634513,0.588363,0.606246,15391721339.0,27492190918.0
2020-11-28,0.559675,0.64455,0.54264,0.625622,17173561815.0,28370848654.0
2020-11-27,0.533383,0.585865,0.508714,0.559268,18713160692.0,25361792213.0
2020-11-26,0.634892,0.64973,0.462141,0.533019,23673915793.0,24171460090.0
2020-11-25,0.692154,0.719857,0.596548,0.635483,23569614498.0,28818036071.0
2020-11-24,0.614193,0.768019,0.577906,0.692103,32826193388.0,31385647148.0
2020-11-23,0.443701,0.614969,0.434732,0.61398,20715303968.0,27842882655.0
2020-11-22,0.458344,0.491902,0.413256,0.4437,19097682286.0,20112122024.0
2020-11-21,0.328068,0.463057,0.328068,0.458344,16206296041.0,20775895361.0
2020-11-20,0.303766,0.329393,0.298203,0.328068,6283633942.0,14870727963.0
2020-11-19,0.294222,0.306505,0.284643,0.303766,5230574728.0,13769136634.0
2020-11-18,0.302397,0.307277,0.283828,0.294222,5684799554.0,13336525350.0
2020-11-17,0.291796,0.304402,0.291113,0.302408,6002566535.0,13707610374.0
2020-11-16,0.269641,0.288008,0.268053,0.28552,4105697051.0,12942110144.0
2020-11-15,0.268342,0.276618,0.264645,0.269642,3613774298.0,12222354606.0
2020-11-14,0.265191,0.277014,0.262454,0.268342,4433908911.0,12163467828.0
2020-11-13,0.254903,0.265679,0.254091,0.265191,2989109717.0,12020596204.0
2020-11-12,0.256258,0.258081,0.252839,0.254903,2443233108.0,11550299326.0
2020-11-11,0.253911,0.259724,0.252842,0.256259,2811079099.0,11611751579.0
2020-11-10,0.250753,0.264297,0.248724,0.253911,3488798458.0,11505347387.0
2020-11-09,0.253939,0.25607,0.246115,0.250748,3079413903.0,11362000767.0
2020-11-08,0.249582,0.256735,0.247913,0.253939,2364742336.0,11506594737.0
2020-11-07,0.258445,0.266417,0.245585,0.249582,3395345984.0,11309192154.0
2020-11-06,0.24577,0.260805,0.245307,0.258445,3282591092.0,11710770062.0
2020-11-05,0.237799,0.247046,0.237558,0.245776,2949508995.0,11129902603.0
2020-11-04,0.23951,0.24039,0.233388,0.237793,3335786074.0,10768360115.0
2020-11-03,0.23542,0.242128,0.228772,0.23951,3052524907.0,10846131389.0
2020-11-02,0.239804,0.244259,0.233769,0.235421,2412875798.0,10660940810.0
2020-11-01,0.239739,0.24132,0.237094,0.239797,1855741696.0,10859147268.0
2020-10-31,0.239188,0.243219,0.237749,0.239744,2100764094.0,10856735912.0
2020-10-30,0.242292,0.244,0.232828,0.239184,2364402263.0,10831358981.0
2020-10-29,0.245865,0.246996,0.240312,0.242295,5451698743.0,10967740784.0
2020-10-28,0.2529,0.256393,0.244608,0.245865,2375598739.0,11129335088.0
2020-10-27,0.248688,0.253874,0.248097,0.252899,2273574015.0,11447769074.0
2020-10-26,0.253213,0.258408,0.244082,0.248688,2390566065.0,11257120780.0
2020-10-25,0.256431,0.257147,0.251745,0.253213,1484930709.0,11457404250.0
2020-10-24,0.254879,0.257645,0.252832,0.256431,1590424952.0,11602995674.0
2020-10-23,0.257326,0.259306,0.250713,0.254879,2125734863.0,11532775250.0
2020-10-22,0.251335,0.263463,0.251233,0.256807,2827483708.0,11620035569.0
2020-10-21,0.243485,0.255227,0.243179,0.251615,2306399543.0,11385086697.0
2020-10-20,0.245927,0.2494,0.242562,0.243573,1526376279.0,11021199803.0
2020-10-19,0.242308,0.249471,0.240497,0.245964,1435700560.0,11129415716.0
2020-10-18,0.24085,0.243419,0.240571,0.242225,1238720802.0,10960191725.0
