Date,Open,High,Low,Close,Volume,Market Cap
2020-12-12,0.151131,0.164039,0.150714,0.15895,509594961.0,3462031615.0
2020-12-11,0.161112,0.164297,0.15118,0.15118,608768064.0,3292780697.0
2020-12-10,0.172295,0.17681,0.161102,0.161102,770957773.0,3505757415.0
2020-12-09,0.152774,0.173848,0.140441,0.172224,935284783.0,3746165986.0
2020-12-08,0.168471,0.168471,0.150182,0.152803,432945452.0,3321508153.0
2020-12-07,0.175632,0.175955,0.165773,0.16846,317729160.0,3661734584.0
2020-12-06,0.17173,0.17962,0.168093,0.17563,410343063.0,3814433497.0
2020-12-05,0.162703,0.175897,0.160525,0.171718,428643561.0,3729468794.0
2020-12-04,0.184328,0.188008,0.16072,0.162855,575389419.0,3536073795.0
2020-12-03,0.185249,0.189407,0.180338,0.184304,489435452.0,4000537943.0
2020-12-02,0.184473,0.187982,0.178353,0.185151,588076706.0,4016921142.0
2020-12-01,0.20216,0.203534,0.177947,0.184425,917146767.0,4000801881.0
2020-11-30,0.194195,0.204532,0.189645,0.202093,1061790831.0,4383702574.0
2020-11-29,0.200298,0.202338,0.189708,0.194224,987586583.0,4207379426.0
2020-11-28,0.20666,0.219057,0.196406,0.200203,2016734578.0,4336900386.0
2020-11-27,0.167805,0.206409,0.16388,0.206409,2262645472.0,4471341971.0
2020-11-26,0.194962,0.204134,0.147946,0.167548,2426960775.0,3540152241.0
2020-11-25,0.195058,0.22978,0.183562,0.195202,3400050501.0,4124457773.0
2020-11-24,0.130651,0.1965,0.130651,0.19548,3759466315.0,4126025115.0
2020-11-23,0.103526,0.1311,0.101743,0.130599,881252331.0,2747435107.0
2020-11-22,0.108405,0.113919,0.097502,0.103526,689900728.0,2176343295.0
2020-11-21,0.088307,0.10893,0.088307,0.108405,646627498.0,2278902756.0
2020-11-20,0.083908,0.08831,0.083775,0.088307,177052672.0,1854198706.0
2020-11-19,0.083616,0.085657,0.081631,0.083906,159838550.0,1759755826.0
2020-11-18,0.086072,0.086526,0.08196,0.083615,200409056.0,1753443662.0
2020-11-17,0.083962,0.087811,0.083461,0.086075,234814750.0,1805034192.0
2020-11-16,0.080294,0.082303,0.079588,0.081896,144088171.0,1714848831.0
2020-11-15,0.081158,0.082184,0.079229,0.080294,130851376.0,1681113432.0
2020-11-14,0.082318,0.084058,0.081032,0.081158,171038961.0,1699202325.0
2020-11-13,0.080663,0.082386,0.08002,0.082318,141302911.0,1723476349.0
2020-11-12,0.080689,0.080882,0.079326,0.080666,135597876.0,1689499973.0
2020-11-11,0.079827,0.082051,0.079692,0.080692,142374410.0,1689832906.0
2020-11-10,0.079687,0.082188,0.079318,0.079828,151230471.0,1669791776.0
2020-11-09,0.08154,0.082062,0.078255,0.079677,151868375.0,1666641234.0
2020-11-08,0.079614,0.082766,0.078883,0.081538,137449751.0,1706139183.0
2020-11-07,0.083874,0.085945,0.078584,0.079614,207531867.0,1665869365.0
2020-11-06,0.080168,0.085136,0.080165,0.083874,197958333.0,1755016940.0
2020-11-05,0.074594,0.082116,0.073703,0.080175,180475299.0,1675766553.0
2020-11-04,0.07532,0.075638,0.072922,0.074593,118999480.0,1558038049.0
2020-11-03,0.07566,0.076316,0.07355,0.075311,126769721.0,1573043988.0
2020-11-02,0.078475,0.079278,0.075581,0.07566,129525552.0,1579488629.0
2020-11-01,0.077673,0.078591,0.076655,0.078478,115500841.0,1638302980.0
2020-10-31,0.076763,0.079489,0.076601,0.077673,137580784.0,1621500030.0
2020-10-30,0.077454,0.078472,0.07496,0.076763,118612988.0,1602512640.0
2020-10-29,0.078592,0.078983,0.07577,0.077453,143150634.0,1616909451.0
2020-10-28,0.081809,0.082096,0.077678,0.078592,166210480.0,1639344941.0
2020-10-27,0.080906,0.083014,0.080906,0.081809,173073310.0,1706445986.0
2020-10-26,0.083143,0.084229,0.080218,0.080907,181364928.0,1687427523.0
2020-10-25,0.085437,0.085636,0.082587,0.083143,139158127.0,1733858620.0
2020-10-24,0.083796,0.085971,0.083478,0.085437,143789489.0,1781700215.0
2020-10-23,0.085442,0.086336,0.083136,0.083795,153182270.0,1747470574.0
2020-10-22,0.08374,0.087329,0.08374,0.08528,195477498.0,1778217973.0
2020-10-21,0.080915,0.086224,0.080806,0.08378,234581977.0,1746929452.0
2020-10-20,0.085283,0.086542,0.080747,0.080906,216687519.0,1687007521.0
2020-10-19,0.079581,0.087262,0.079509,0.085249,306021433.0,1775847229.0
2020-10-18,0.081742,0.082172,0.079374,0.079551,165059604.0,1655561074.0
2020-10-17,0.078954,0.083563,0.077893,0.081916,268590382.0,1704791166.0
2020-10-16,0.074048,0.078747,0.072507,0.078702,160931240.0,1637943577.0
2020-10-15,0.074199,0.074375,0.072213,0.074041,115219952.0,1540939601.0
2020-10-14,0.076366,0.076726,0.073966,0.074283,120454176.0,1544985232.0
2020-10-13,0.077646,0.077652,0.075698,0.076345,125542356.0,1586810456.0
