Date,Open,High,Low,Close,Volume,Market Cap
2020-12-12,0.058534,0.059687,0.058496,0.059388,31643614.0,1315059751.0
2020-12-11,0.059183,0.059317,0.056913,0.058574,36765540.0,1296053175.0
2020-12-10,0.060387,0.061372,0.058424,0.059181,36097430.0,1308530184.0
2020-12-09,0.06043,0.060625,0.057021,0.060386,43833382.0,1334175411.0
2020-12-08,0.064102,0.064675,0.060288,0.060426,44712561.0,1334059289.0
2020-12-07,0.063895,0.06426,0.062978,0.064184,41328766.0,1415967181.0
2020-12-06,0.064153,0.064503,0.063108,0.063803,36241551.0,1406517050.0
2020-12-05,0.062888,0.06449,0.062538,0.06422,40315182.0,1414649016.0
2020-12-04,0.066295,0.066752,0.062818,0.062907,44811876.0,1384691373.0
2020-12-03,0.066758,0.066903,0.065328,0.066289,45454878.0,1458054978.0
2020-12-02,0.065553,0.066874,0.064625,0.066772,48981228.0,1467570913.0
2020-12-01,0.070241,0.070676,0.064117,0.065577,53926458.0,1440235286.0
2020-11-30,0.066185,0.070276,0.065496,0.070238,56414795.0,1541449954.0
2020-11-29,0.065234,0.066518,0.064418,0.066179,39842790.0,1451288945.0
2020-11-28,0.064249,0.065555,0.063125,0.065209,40269646.0,1428940476.0
2020-11-27,0.063748,0.064909,0.061905,0.064255,51981839.0,1406978822.0
2020-11-26,0.078242,0.078673,0.061338,0.063705,69503399.0,1393883276.0
2020-11-25,0.081101,0.082695,0.077652,0.078255,78033871.0,1710962861.0
2020-11-24,0.072267,0.081373,0.071666,0.081116,78047742.0,1772180615.0
2020-11-23,0.070944,0.073159,0.069657,0.072245,55779718.0,1577178046.0
2020-11-22,0.07278,0.072937,0.068972,0.070944,53019825.0,1547614858.0
2020-11-21,0.076988,0.078264,0.072596,0.07278,66255722.0,1586472436.0
2020-11-20,0.066732,0.077165,0.066717,0.076988,58725279.0,1676922762.0
2020-11-19,0.065825,0.066958,0.065025,0.066732,57835171.0,1452444608.0
2020-11-18,0.064363,0.067187,0.06312,0.065825,69339658.0,1431616293.0
2020-11-17,0.065174,0.06779,0.063476,0.064364,41224892.0,1398781450.0
2020-11-16,0.063953,0.066765,0.063283,0.064691,43157230.0,1404831474.0
2020-11-15,0.067649,0.068386,0.063435,0.063953,45658418.0,1366432412.0
2020-11-14,0.070419,0.070419,0.066414,0.067649,43016659.0,1444289846.0
2020-11-13,0.072055,0.072919,0.069901,0.070419,39602282.0,1502269547.0
2020-11-12,0.070666,0.072866,0.069938,0.072055,46644257.0,1535585766.0
2020-11-11,0.069844,0.071312,0.069679,0.070666,39112507.0,1504445996.0
2020-11-10,0.070297,0.071269,0.069055,0.069843,43070951.0,1485402020.0
2020-11-09,0.07477,0.075031,0.069203,0.070297,43037872.0,1493510958.0
2020-11-08,0.073274,0.076752,0.072885,0.07477,35806102.0,1586909491.0
2020-11-07,0.079106,0.080048,0.073043,0.073274,55809220.0,1553541766.0
2020-11-06,0.079513,0.080869,0.077006,0.079106,52988737.0,1675461429.0
2020-11-05,0.076964,0.079941,0.076691,0.079514,42088447.0,1682357153.0
2020-11-04,0.079341,0.079773,0.075389,0.076963,47591512.0,1626694164.0
2020-11-03,0.079944,0.080309,0.07336,0.079339,55530475.0,1675183553.0
2020-11-02,0.084206,0.085944,0.079542,0.079944,55779255.0,1686207507.0
2020-11-01,0.084151,0.086377,0.083476,0.084206,73777940.0,1774246996.0
2020-10-31,0.084111,0.085742,0.083054,0.084151,55122208.0,1771245603.0
2020-10-30,0.090256,0.0911,0.083591,0.084111,52528969.0,1768564023.0
2020-10-29,0.08931,0.09109,0.088082,0.090257,45221368.0,1895805761.0
2020-10-28,0.098421,0.100214,0.08817,0.08931,58394642.0,1873951394.0
2020-10-27,0.096153,0.099567,0.095468,0.098421,66202933.0,2062977941.0
2020-10-26,0.09666,0.098833,0.094869,0.096153,65696726.0,2013324023.0
2020-10-25,0.101793,0.10503,0.096495,0.096659,54986128.0,2021811281.0
2020-10-24,0.100766,0.104525,0.100547,0.101793,60200860.0,2126960666.0
2020-10-23,0.095866,0.10142,0.091521,0.100765,69284742.0,2103277858.0
2020-10-22,0.101329,0.10224,0.096125,0.096125,90684855.0,2000097773.0
2020-10-21,0.10612,0.108011,0.101087,0.101495,74086710.0,2111834063.0
2020-10-20,0.109798,0.110818,0.105515,0.105915,72974667.0,2203795737.0
2020-10-19,0.121858,0.121992,0.105149,0.110404,81200654.0,2294780968.0
2020-10-18,0.13391,0.134216,0.121058,0.121109,83167700.0,2514635399.0
2020-10-17,0.136388,0.136457,0.132786,0.133659,61046870.0,2772299113.0
2020-10-16,0.139311,0.139995,0.135477,0.136219,66965742.0,2822407209.0
2020-10-15,0.138809,0.140422,0.137663,0.139534,68691153.0,2888037186.0
2020-10-14,0.147382,0.148317,0.137934,0.138871,66311662.0,2871263475.0
2020-10-13,0.154626,0.154688,0.146954,0.147151,59767001.0,3039248817.0
2020-10-12,0.154157,0.156961,0.151729,0.154723,61780334.0,3192236305.0
2020-10-11,0.154258,0.155792,0.153255,0.154157,66367426.0,3177178942.0
2020-10-10,0.152495,0.157286,0.152161,0.154333,69761194.0,3177432912.0
2020-10-09,0.150869,0.152979,0.149601,0.152428,59678399.0,3134866092.0
2020-10-08,0.147651,0.151244,0.146034,0.150626,63807343.0,3094499868.0
2020-10-07,0.147252,0.148006,0.146665,0.147583,53669800.0,3028761802.0
2020-10-06,0.150207,0.150244,0.14643,0.147198,59768356.0,3017620035.0
2020-10-05,0.148893,0.150013,0.148085,0.150009,62605350.0,3071967739.0
2020-10-04,0.147015,0.14899,0.146553,0.148893,63791048.0,3045851405.0
2020-10-03,0.146927,0.147559,0.146305,0.146999,60068448.0,3003877834.0
2020-10-02,0.149459,0.150343,0.146043,0.146973,67408988.0,3000132890.0
2020-10-01,0.15235,0.154713,0.147808,0.14948,70212113.0,3048026878.0
2020-09-30,0.153565,0.154406,0.151336,0.152005,61561463.0,3096179754.0
