Date,Open,High,Low,Close,Volume,Market Cap
2020-12-12,141.55,149.45,141.54,146.72,872906517.0,2609305918.0
2020-12-11,133.9,141.62,129.95,141.56,621798045.0,2517280714.0
2020-12-10,132.62,135.0,129.68,133.9,542981597.0,2380943694.0
2020-12-09,135.71,135.87,127.58,132.63,913661145.0,2358284725.0
2020-12-08,138.92,143.04,133.19,135.71,840892038.0,2412988339.0
2020-12-07,134.65,143.74,134.23,138.92,1034799193.0,2469986961.0
2020-12-06,133.36,134.8,128.48,134.65,912728956.0,2393871508.0
2020-12-05,127.01,133.5,124.7,133.36,780583419.0,2370812026.0
2020-12-04,133.04,135.7,126.93,127.02,938138557.0,2257939159.0
2020-12-03,127.91,133.79,126.59,133.02,886562181.0,2364465850.0
2020-12-02,125.93,129.13,124.75,127.9,952136003.0,2273362578.0
2020-12-01,129.77,132.28,121.89,125.93,867323873.0,2238232239.0
2020-11-30,123.99,129.74,121.84,129.71,960312531.0,2305391516.0
2020-11-29,122.01,125.88,119.47,123.99,990558821.0,2203590271.0
2020-11-28,117.32,124.59,114.54,122.0,888532373.0,2168139715.0
2020-11-27,119.38,122.15,112.11,117.31,1120096045.0,2084661130.0
2020-11-26,129.13,132.32,109.0,119.35,1692582467.0,2120770730.0
2020-11-25,135.19,138.44,125.91,129.15,1543326329.0,2294350361.0
2020-11-24,129.9,142.08,127.53,135.2,1676850361.0,2401704916.0
2020-11-23,123.33,131.02,122.47,129.89,1179302984.0,2307354111.0
2020-11-22,128.07,129.51,119.83,123.33,1419490754.0,2190908439.0
2020-11-21,120.94,129.46,119.8,128.07,1190447304.0,2274996618.0
2020-11-20,118.39,123.06,118.17,120.94,982683690.0,2148312674.0
2020-11-19,123.64,123.64,117.15,118.39,967438282.0,2102747263.0
2020-11-18,125.43,126.28,120.02,123.64,1075626342.0,2196081381.0
2020-11-17,119.2,125.51,117.82,125.43,727842488.0,2227736548.0
2020-11-16,114.62,119.64,113.55,117.98,850372672.0,2095339297.0
2020-11-15,116.58,117.75,112.95,114.62,716438616.0,2035536334.0
2020-11-14,114.11,117.22,113.33,116.58,788167676.0,2070171638.0
2020-11-13,112.05,114.85,111.77,114.11,936557125.0,2026292098.0
2020-11-12,113.37,115.09,110.27,112.05,1095901980.0,1989513997.0
2020-11-11,115.33,117.97,113.23,113.37,953628922.0,2012820354.0
2020-11-10,115.66,117.88,114.19,115.33,886282458.0,2047676366.0
2020-11-09,120.33,121.98,114.14,115.66,930648315.0,2053335347.0
